,site,id,func_run,max_relative_motion,num_movements,func_overlap_with_90,func_overlap_with_std,func_mean_zcor,func_std_zcor,anat_mean_zcor,anat_percent_voxs,anat_std_zcor
1253,new_york_b,new_york_b_sub83453,1,0.610778233076,0,99.5297896631,265.252445114,,,-0.854741177257,0.281395877682,1.52161859738
1254,new_york_b,new_york_b_sub84858,1,0.276849128588,0,99.7542522108,106.956386845,,,-0.42978816035,-0.0781760175903,1.04488095365
1255,new_york_b,new_york_b_sub85778,1,0.328927910035,0,99.8161729136,275.856705966,,,0.203305379742,0.182767916248,2.32992751862
1256,new_york_b,new_york_b_sub88220,1,0.431095743426,0,99.8355231332,273.346364093,,,0.205554604857,0.290683712615,-0.252222603977
1257,new_york_b,new_york_b_sub89853,1,0.182308886234,0,99.8103678477,102.640531277,,,-0.869560222502,-1.2904596153,1.05826259904
1258,new_york_b,new_york_b_sub93351,1,0.243649276625,0,99.7116817276,115.475652277,,,-0.354078038204,0.290241434761,0.772181760919
1259,new_york_b,new_york_b_sub94368,1,0.766939332672,0,99.0440991505,113.248928877,,,-1.28689895686,-0.497013145294,0.178148708379
1260,new_york_b,new_york_b_sub97881,1,0.653837082154,0,99.4872191799,274.345507195,,,-1.26787451038,-0.240491989995,0.703087938905
1261,newark,newark_sub13411,1,0.444673228337,0,98.6319394725,194.17146825,,,-0.113140839412,-1.01713190156,0.617065555921
1262,newark,newark_sub32580,1,1.49777331396,17,98.3320110683,239.396832432,,,-0.691244795615,-1.63189811856,-0.150305495227
1263,newark,newark_sub36023,1,0.698581147756,0,98.4132819908,190.399639512,,,-0.656004504853,-1.15246892487,-0.812439302061
1264,newark,newark_sub41006,1,0.337878854029,0,98.7654559879,196.404958189,,,-0.403090948378,-1.77961892179,0.534964300046
1265,newark,newark_sub43517,1,0.716886469394,0,98.144313938,219.628948379,,,-0.544038803696,-2.12017286934,-0.148586015763
1266,newark,newark_sub49705,1,0.222064540168,0,98.1017434548,231.769967201,,,0.565759241452,-1.05649463056,0.353750882216
1267,newark,newark_sub53422,1,0.0756482650165,0,98.45198243,221.724285672,,,-1.82662117118,-3.00074807658,-0.0889471924079
1268,newark,newark_sub54933,1,0.330008605948,0,98.5874339674,203.940430813,,,-0.145847554726,-1.98395129032,0.855176154569
1269,newark,newark_sub55760,1,0.40410494924,0,98.506163045,226.860296073,,,-1.37898624718,-2.40765347442,-0.394868009416
1270,newark,newark_sub58526,1,0.317185450486,0,98.45198243,218.131179269,,,-1.00885123203,-2.49920499019,1.28777091136
1271,newark,newark_sub59397,1,0.248602594516,0,98.6493546702,192.239532547,,,-0.511486142072,-1.13831603354,-0.0871777577941
1272,newark,newark_sub59799,1,0.980215409999,0,98.1114185646,202.74443755,,,-0.771053171015,-1.71062357657,-1.29941698272
1273,newark,newark_sub62985,1,0.145953759801,0,97.8366454459,234.218346482,,,-0.635393960714,-1.92468605789,-0.759356834229
1274,newark,newark_sub71042,1,0.0551674723003,0,96.594361346,200.419451585,,,-1.54379440907,-2.53812544134,-2.80371544949
1275,newark,newark_sub71743,1,3.34869481739,6,98.4461773641,196.760452679,,,-1.58891877639,-2.37890541391,-0.422481213437
1276,newark,newark_sub76647,1,0.536527995542,0,98.4926178912,233.15087315,,,0.500419001374,-0.168400699799,0.829983935387
1277,newark,newark_sub78225,1,0.797497084634,0,98.8834923276,174.612076353,,,-1.48729891635,-2.8689492761,-0.264227044761
1278,newark,newark_sub86204,1,0.162778899124,0,97.7689196772,182.49438584,,,-0.479170032061,-2.2214544979,-0.409545021437
1279,orangeburg,orangeburg_sub05191,1,0.127069469189,0,98.0727181254,2563.15925007,,,-0.478749544905,-0.753092022739,-0.052635870761
1280,orangeburg,orangeburg_sub05818,1,0.187876395537,0,99.5510749047,2645.96361138,,,-1.4156028285,1.15489463926,-0.0488272452735
1281,orangeburg,orangeburg_sub06046,1,0.932455618247,0,99.3033920935,2694.47179624,,,-0.418736504285,-0.261721326985,0.206580870496
1282,orangeburg,orangeburg_sub21944,1,2.19050035608,2,99.7832775402,2588.79905741,,,-2.06143811953,1.92932316155,-0.893743917373
1283,orangeburg,orangeburg_sub22676,1,0.607795960829,0,99.4775440701,2618.21746004,,,-1.36341528509,1.5551560971,-0.935510171979
1284,orangeburg,orangeburg_sub28020,1,0.496162725323,0,99.5994504538,2527.95380138,,,-0.816356183786,0.510938083889,-0.812324553705
1285,orangeburg,orangeburg_sub47907,1,0.568163427193,0,99.7020066178,2637.06411961,,,-0.527077818177,-0.430229189345,0.36118191559
1286,orangeburg,orangeburg_sub53000,1,1.24766031034,7,98.8409218445,2607.13447389,,,-1.49762056454,1.33313261441,-0.95688777824
1287,orangeburg,orangeburg_sub59719,1,0.394344139046,0,98.9357379206,2589.23674024,,,-2.39478841781,2.47818997832,-1.96853448921
1288,orangeburg,orangeburg_sub65250,1,0.29767709015,0,98.8428568664,2804.45244216,,,-1.11535224763,0.862991255644,-0.518970997316
1289,orangeburg,orangeburg_sub69020,1,0.759936293383,0,99.5723601463,2491.1083976,,,-0.623757642452,-0.22545454296,-0.780996539678
1290,orangeburg,orangeburg_sub69455,1,0.579540542154,0,99.3537026645,2493.00087167,,,-0.61568285841,-0.609793998055,0.253861954343
1291,orangeburg,orangeburg_sub74164,1,0.443475106404,0,99.1640705122,2536.82383358,,,-1.0730283344,-1.44569914205,-0.322153302375
1292,orangeburg,orangeburg_sub80895,1,0.262852239861,0,99.0905396776,2620.41074964,,,-0.897601923833,0.606912378199,-0.474322964969
1293,orangeburg,orangeburg_sub83067,1,0.486169898287,0,99.6768513323,2572.19000975,,,-0.717219854646,0.0262015559452,0.422497974657
1294,orangeburg,orangeburg_sub86398,1,0.641609733405,0,99.9225991215,2637.44792128,,,-3.04319849019,3.71081835732,-2.0663779852
1295,orangeburg,orangeburg_sub87091,1,0.70877337704,0,99.7561872327,2598.59904559,,,-0.929650825547,0.587894430479,-0.396747099737
1296,orangeburg,orangeburg_sub87309,1,0.602358373396,0,99.6845914201,2605.84519694,,,-0.899471437801,0.694483393284,-0.177615728525
1297,orangeburg,orangeburg_sub90917,1,0.301011229026,0,98.1017434548,2643.037083,,,-1.15240135373,0.565338259927,-0.825296636116
1298,orangeburg,orangeburg_sub98894,1,0.396728483979,0,99.7852125622,2483.6075407,,,-1.63245229204,1.628131943,-0.827604989348
1299,queensland,queensland_sub02459,1,1.26468919502,24,98.3687764856,72.9885057471,,,-0.725096205993,0.245571371511,-0.0776771935828
1300,queensland,queensland_sub04117,1,0.754969363617,0,99.1350451828,66.0404514966,,,-1.08028111224,0.0620260621162,-1.06755337988
1301,queensland,queensland_sub16164,1,1.10247817212,3,99.0344240407,65.786248264,,,-0.847114765289,0.235841258724,-0.94328798553
1302,queensland,queensland_sub16849,1,1.22301123871,10,99.5549449486,67.4919185651,,,-0.898576460178,0.622834380942,-0.606482049366
1303,queensland,queensland_sub36229,1,1.31013976735,39,99.3266123571,69.1505333452,,,-1.31008324721,0.533494254441,-0.796052096158
1304,queensland,queensland_sub39524,1,0.613787593553,0,97.8443855338,67.9296013947,,,-0.803321136943,0.233629869454,-0.782736356658
1305,queensland,queensland_sub42533,1,0.620096766642,0,98.0107974226,65.7636143368,,,-0.638975519882,0.271665764895,-0.652398069226
1306,queensland,queensland_sub47468,1,0.712965987969,0,99.6323458271,67.6209408149,,,-0.863287680879,0.777631629829,-0.904345577066
1307,queensland,queensland_sub49845,1,0.851627676864,0,99.6768513323,73.2901634016,,,-1.18712821435,0.517129973845,-1.84602171346
1308,queensland,queensland_sub56353,1,0.896354979905,0,99.3053271155,67.83058535,,,-0.828891631565,0.281838155536,-0.172392113836
1309,queensland,queensland_sub66095,1,1.34992419417,5,98.9860484917,72.3425376001,,,-0.833928881121,0.232303035892,-0.854999068895
1310,queensland,queensland_sub68733,1,0.418002308606,0,98.9783084038,65.849348462,,,-0.935944990471,-0.0511970684985,-1.40748245479
1311,queensland,queensland_sub70014,1,1.35000166296,68,99.5085044215,73.7810477795,,,-0.552883398237,-0.186976369665,0.207422223556
1312,queensland,queensland_sub72118,1,0.911604300121,0,98.0881983011,74.1707886417,,,-0.616024099177,0.250878705759,-0.659602416997
1313,queensland,queensland_sub80254,1,0.810837153811,0,99.5936453879,67.4377123777,,,-0.973489332727,0.723231453792,-0.653209142874
1314,queensland,queensland_sub86245,1,0.571136586116,0,99.1950308636,66.4847531247,,,-0.892505879526,0.686964669767,-0.605070681165
1315,queensland,queensland_sub86850,1,0.836548970473,0,99.5259196192,72.8582424726,,,-0.949034770286,0.481305467674,-1.23315463472
1316,queensland,queensland_sub88169,1,2.04756806236,1,98.6416145823,72.3032237095,,,-0.80145316328,-0.110904578784,-0.285160724523
1317,queensland,queensland_sub93238,1,0.969132199444,0,98.0243425763,74.7412463434,,,-0.718767309167,-0.147171362809,-0.532822948848
1318,saint_louis,saint_louis_sub02115,1,0.140912809922,0,99.7136167496,229.239015454,,,0.57330988471,0.288472323346,-0.32302337215
1319,saint_louis,saint_louis_sub02142,1,0.156927658493,0,99.2704967201,263.874641728,,,0.726964153117,-0.192283703913,0.338238643861
1320,saint_louis,saint_louis_sub03345,1,0.333834524877,0,99.8374581552,271.302041781,,,0.420000199486,0.0956391790174,-0.545851476039
1321,saint_louis,saint_louis_sub12941,1,0.175434118688,0,99.7020066178,287.680510002,,,1.02129786851,-0.512492870183,0.392226071311
1322,saint_louis,saint_louis_sub16236,1,0.386489560014,0,99.9167940556,238.867491062,,,0.334677384787,0.4061182325,-0.495532735257
1323,saint_louis,saint_louis_sub26219,1,0.118805597511,0,99.3362874669,310.701504004,,,0.9793070186,-0.369637123352,0.221853617932
1324,saint_louis,saint_louis_sub26678,1,0.528171799702,0,99.6962015519,223.692698638,,,0.92179950592,-0.280296996852,0.424492490389
1325,saint_louis,saint_louis_sub28304,1,0.1583970328,0,99.483349136,250.355597908,,,0.919513476638,-0.0710995719268,0.519439437404
1326,saint_louis,saint_louis_sub35127,1,0.170261269818,0,99.7832775402,271.013296694,,,0.58176478916,-1.31080439659,-0.339626646183
1327,saint_louis,saint_louis_sub35575,1,0.171614101985,0,99.0982797655,279.816165825,,,0.892851249278,-0.516915648722,-0.577476619227
1328,saint_louis,saint_louis_sub45636,1,0.871528708649,0,99.692331508,235.986260083,,,0.70532688631,0.242917704387,-0.142802719233
1329,saint_louis,saint_louis_sub46405,1,0.128401323981,0,99.9593645388,252.811452885,,,0.0577253797808,0.161096301404,0.399852642253
1330,saint_louis,saint_louis_sub49563,1,0.388762060906,0,99.8181079355,288.524835269,,,0.862719967662,-0.483744809675,0.148056515702
1331,saint_louis,saint_louis_sub52065,1,0.353670764978,0,99.5994504538,281.159471678,,,0.754746570018,0.353044890024,0.0445856660385
1332,saint_louis,saint_louis_sub53324,1,0.276290897425,0,99.3924031038,316.143323582,,,0.109978734325,0.729865621601,-0.194660080975
1333,saint_louis,saint_louis_sub58674,1,0.289236736947,0,99.8064978038,272.178870077,,,0.778147889538,-0.597852495998,1.18927911788
1334,saint_louis,saint_louis_sub61357,1,0.265438655813,0,99.3246773351,264.759595781,,,0.920588820463,0.165961357798,0.664670135129
1335,saint_louis,saint_louis_sub73002,1,0.903615249982,0,99.7658623425,241.438731791,,,0.56721336337,-0.203782928116,-0.340497264364
1336,saint_louis,saint_louis_sub73125,1,0.696958937097,0,99.3188722692,261.405785539,,,0.36332075067,0.690060614745,0.088836633644
1337,saint_louis,saint_louis_sub73471,1,0.710862138533,0,99.8529383309,245.593800786,,,0.704984683326,0.0147023317421,-0.611647529933
1338,saint_louis,saint_louis_sub74078,1,0.382550454189,0,98.7325606146,295.677850663,,,1.32740547861,-1.12018264153,0.813061335253
1339,saint_louis,saint_louis_sub80832,1,0.0670251445355,0,99.3575727085,286.89307981,,,1.26210418179,-0.582372771109,0.746906819156
1340,saint_louis,saint_louis_sub82830,1,0.313518930848,0,99.4427136748,250.420293709,,,0.378284900913,-0.30241088955,0.464143337292
1341,saint_louis,saint_louis_sub88150,1,0.283677069923,0,97.4109406142,278.878615962,,,1.26451781005,-0.117981024447,0.628359261641
1342,saint_louis,saint_louis_sub88823,1,0.80156827532,0,99.2434064127,252.48977632,,,0.792619104382,0.191613473328,0.266593567749
1343,saint_louis,saint_louis_sub95001,1,0.14695659223,0,99.794887672,284.443843631,,,0.25083230641,0.491477858315,0.205982973382
1344,saint_louis,saint_louis_sub95721,1,0.272244246955,0,99.6188006734,315.876473717,,,0.812578692211,-0.213955318757,0.0793961855928
1345,saint_louis,saint_louis_sub95786,1,0.416713618688,0,99.6265407612,258.215406436,,,0.857874999547,0.64494827364,-0.206253361831
1346,saint_louis,saint_louis_sub95967,1,0.240890120179,0,99.6807213762,298.988830777,,,-0.00526160183583,0.791784521156,-0.458241077187
1347,saint_louis,saint_louis_sub97935,1,0.230070098014,0,99.8239130014,297.8590255,,,1.21049707066,-0.18078447971,0.821989098206
1348,saint_louis,saint_louis_sub99965,1,0.302188881331,0,99.5684901024,279.577401531,,,1.30188250172,-0.552297877039,1.16812513215
1349,VirginiaTech,VirginiaTech_0000001,1,0.261500478011,0,99.3169372472,242.322784623,,,-0.419959335062,-0.888429046052,2.44792623045
1350,VirginiaTech,VirginiaTech_0000001,2,0.147988141417,0,99.3517676426,242.322784623,,,-0.419959335062,-0.888429046052,2.44792623045
1351,VirginiaTech,VirginiaTech_0000002,1,1.04030786309,1,99.7097467056,245.672679727,,,-1.44070484979,1.00186650179,0.714861022596
1352,VirginiaTech,VirginiaTech_0000002,2,0.771457484247,0,99.7155517715,245.672679727,,,-1.44070484979,1.00186650179,0.714861022596
1353,VirginiaTech,VirginiaTech_0000004,1,0.215251713117,0,99.9612995608,264.361817806,,,-1.88571732789,0.439289071547,0.65539222255
1354,VirginiaTech,VirginiaTech_0000004,2,0.220280003632,0,99.9729096925,264.361817806,,,-1.88571732789,0.439289071547,0.65539222255
1355,VirginiaTech,VirginiaTech_0000005,1,0.142810118689,0,99.4465837187,240.729042934,,,-1.75803523782,1.06157401207,0.118424750654
1356,VirginiaTech,VirginiaTech_0000005,2,0.170431217798,0,99.4020782136,240.729042934,,,-1.75803523782,1.06157401207,0.118424750654
1357,VirginiaTech,VirginiaTech_0000006,1,0.323709005127,0,99.899378858,226.45968147,,,-1.17995920543,0.301298381111,1.12395262181
1358,VirginiaTech,VirginiaTech_0000006,2,0.207495662605,0,99.8916387701,226.45968147,,,-1.17995920543,0.301298381111,1.12395262181
1359,VirginiaTech,VirginiaTech_0000007,2,0.95393371363,0,99.8006927379,252.985255444,,,-1.06446891667,-0.565566212658,1.70581392609
1360,VirginiaTech,VirginiaTech_0000008,1,0.244576225337,0,99.9690396486,238.453978666,,,-1.30567828879,1.51623564595,0.238098202339
1361,VirginiaTech,VirginiaTech_0000008,2,0.34250251094,0,99.9767797364,238.453978666,,,-1.30567828879,1.51623564595,0.238098202339
1362,VirginiaTech,VirginiaTech_0000009,2,1.20430370339,29,99.6729812883,225.680317939,,,-0.773033800056,0.929775211593,1.66585346779
1363,VirginiaTech,VirginiaTech_0000010,1,0.305709747964,0,99.8393931771,236.961469137,,,-1.07288618922,0.347295277923,1.78651131999
1364,VirginiaTech,VirginiaTech_0000010,2,0.266982564974,0,99.8548733528,236.961469137,,,-1.07288618922,0.347295277923,1.78651131999
1365,VirginiaTech,VirginiaTech_0000011,1,0.14368535068,0,99.5413997949,221.94823154,,,-0.798494031737,0.59585543185,1.44436130015
1366,VirginiaTech,VirginiaTech_0000011,2,0.350437098493,0,99.6110605855,221.94823154,,,-0.798494031737,0.59585543185,1.44436130015
1367,VirginiaTech,VirginiaTech_0000012,1,0.341128553481,0,99.6516960468,253.793620542,,,-0.445189703028,-0.116211913031,1.78887004581
1368,VirginiaTech,VirginiaTech_0000012,2,0.616412978449,0,99.7194218154,253.793620542,,,-0.445189703028,-0.116211913031,1.78887004581
1369,VirginiaTech,VirginiaTech_0000013,1,0.630131192689,0,99.8916387701,224.201769938,,,-1.02427779682,-0.364772066959,1.7484341491
1370,VirginiaTech,VirginiaTech_0000013,2,0.63846077405,0,99.9303392094,224.201769938,,,-1.02427779682,-0.364772066959,1.7484341491
1371,VirginiaTech,VirginiaTech_0000014,1,0.889360584915,0,99.8277830453,237.490647992,,,-1.59980090535,0.542782089375,0.777450136415
1372,VirginiaTech,VirginiaTech_0000014,2,0.187851270957,0,99.7987577159,237.490647992,,,-1.59980090535,0.542782089375,0.777450136415
1373,VirginiaTech,VirginiaTech_0000015,1,0.620022168958,0,99.9109889897,250.166430281,,,-1.24322699156,1.00009739037,1.20966497839
1374,VirginiaTech,VirginiaTech_0000015,2,0.230431334675,0,99.9303392094,250.166430281,,,-1.24322699156,1.00009739037,1.20966497839
1375,VirginiaTech,VirginiaTech_0000016,1,0.460814604803,0,99.9438843631,256.099902491,,,-0.851392838929,0.458307019268,1.30987981021
1376,VirginiaTech,VirginiaTech_0000016,2,0.764832458778,0,99.9342092533,256.099902491,,,-0.851392838929,0.458307019268,1.30987981021
1377,VirginiaTech,VirginiaTech_0000017,1,0.775833397064,0,98.9802434258,231.599060367,,,-1.01654861142,-0.323197948686,1.75426029101
1378,VirginiaTech,VirginiaTech_0000017,2,1.11838462525,2,98.9995936454,231.599060367,,,-1.01654861142,-0.323197948686,1.75426029101
1379,VirginiaTech,VirginiaTech_0000018,1,0.68870897337,0,99.8529383309,243.195697781,,,-1.08857490791,-0.631465612899,1.33707021721
1380,VirginiaTech,VirginiaTech_0000018,2,0.701316854211,0,99.8897037481,243.195697781,,,-1.08857490791,-0.631465612899,1.33707021721
1381,VirginiaTech,VirginiaTech_0000019,1,0.591353582893,0,99.7155517715,239.606314452,,,-0.459460080799,-0.54124093069,1.4255355389
1382,VirginiaTech,VirginiaTech_0000019,2,0.800139450346,0,99.6807213762,239.606314452,,,-0.459460080799,-0.54124093069,1.4255355389
1383,VirginiaTech,VirginiaTech_0000020,1,1.80678262389,3,99.5607500145,208.828738587,,,-2.20091733004,-0.208205706656,-0.410230757812
1384,VirginiaTech,VirginiaTech_0000020,2,1.66957525437,10,99.6594361346,208.828738587,,,-2.20091733004,-0.208205706656,-0.410230757812
1385,VirginiaTech,VirginiaTech_0000021,1,0.405351501786,0,99.8006927379,247.849112076,,,-1.44662750467,0.591874931165,1.38318939224
1386,VirginiaTech,VirginiaTech_0000021,2,0.625641886385,0,99.794887672,247.849112076,,,-1.44662750467,0.591874931165,1.38318939224
1387,VirginiaTech,VirginiaTech_0000022,1,0.223813717185,0,99.8393931771,228.228717903,,,-0.787305328502,0.602047321806,1.39333247897
1388,VirginiaTech,VirginiaTech_0000022,2,0.233616202349,0,99.8181079355,228.228717903,,,-0.787305328502,0.602047321806,1.39333247897
1389,VirginiaTech,VirginiaTech_0000023,1,0.639504057845,0,99.6284757832,242.179579234,,,-0.695747976555,0.261493374254,1.46087270164
1390,VirginiaTech,VirginiaTech_0000023,2,0.432582755089,0,99.533659707,242.179579234,,,-0.695747976555,0.261493374254,1.46087270164
1391,VirginiaTech,VirginiaTech_0000024,1,1.04608757282,1,99.9612995608,200.446916645,,,-1.34477036665,-0.0746377947586,1.49723797711
1392,VirginiaTech,VirginiaTech_0000024,2,2.29848384811,10,99.9303392094,200.446916645,,,-1.34477036665,-0.0746377947586,1.49723797711
1393,VirginiaTech,VirginiaTech_0000025,1,0.377998544971,0,99.7097467056,250.418978814,,,-0.556657194775,-0.615101332302,2.19801985246
1394,VirginiaTech,VirginiaTech_0000025,2,0.334439979668,0,99.7310319472,250.418978814,,,-0.556657194775,-0.615101332302,2.19801985246
1395,Rockland,Rockland_1781836,1,0.786026895214,0,99.8258480234,347.8118605,,,-0.68445792558,0.167730469214,0.445412510079
1396,Rockland,Rockland_2475376,1,0.913009813748,0,99.8645484626,259.476837837,,,-0.00926017240583,-0.867641986915,-0.315690161689
1397,Rockland,Rockland_2868630,1,0.954701675918,0,99.8103678477,316.051421217,,,-0.47944965144,0.862106699936,-0.788112161445
1398,Rockland,Rockland_3965194,1,0.523800439099,0,99.7349019911,262.96309712,,,-0.338467879141,0.685637836205,-0.745848236184
1399,Rockland,Rockland_4126393,1,0.400356491143,0,99.5781652122,277.462150047,,,-0.00567956453252,-0.724786240085,1.13204285936
1400,Rockland,Rockland_1334913,1,1.33012676088,20,99.7155517715,313.847627432,,,-0.33697440212,1.27829016052,-0.201914805155
1401,Rockland,Rockland_2674565,1,1.48940134282,5,97.3354747576,195.379072843,,,-1.31980960892,-0.501878201687,-2.82336656522
1402,Rockland,Rockland_2678751,1,0.400242738847,0,99.4388436309,316.444705092,,,-0.4864860146,1.36674573131,-0.298595042687
1403,Rockland,Rockland_3431295,1,0.544315239544,0,99.79295265,284.48180273,,,0.189772475725,0.656889775697,0.246924696968
1404,Rockland,Rockland_3911767,1,0.28362667364,0,99.8684185066,388.277835738,,,-0.525999011317,-0.302853167404,1.23987922998
1405,Rockland,Rockland_3934325,1,0.385650956177,0,99.742642079,362.853863983,,,-0.231210263223,-0.0503125127906,1.16272383186
1406,Rockland,Rockland_2970212,1,1.39670581369,60,99.3924031038,280.971334548,,,0.15499801907,1.40345479319,-0.246368039184
1407,Rockland,Rockland_3795193,1,0.932191638023,0,99.9458193851,292.206553625,,,-0.745085408322,0.13721329729,-0.435373776883
1408,Rockland,Rockland_3927656,1,0.461841552916,0,99.9612995608,380.816709799,,,-0.638527699889,-0.259509937715,0.281842014111
1409,Rockland,Rockland_4176156,1,1.43195783807,20,99.8742235724,321.219437061,,,-0.982365545437,0.174806914877,-0.60342498367
1410,Rockland,Rockland_3492484,1,0.569228750152,0,99.7871475841,360.930945556,,,-0.877170915144,0.607796933907,0.957185341556
1411,Rockland,Rockland_3566919,1,0.324666613621,0,99.6691112444,288.165440176,,,-0.0210518951505,1.01469255955,-0.204981113179
1412,Rockland,Rockland_4100790,1,0.499405736851,0,99.9361442752,286.811820136,,,-0.0856928869457,-0.367868011936,0.565311195909
1413,Rockland,Rockland_2403029,1,0.616903631048,0,99.7542522108,263.029629706,,,0.230310938064,0.949677715021,-0.442954629955
1414,Rockland,Rockland_3209959,1,0.923198981802,0,99.8510033089,328.828244656,,,-1.04886902731,0.0328357237546,0.514630393379
1415,Rockland,Rockland_4015919,1,0.221668243102,0,99.7039416397,307.407404703,,,-0.684119836701,-0.199360149576,-1.03835621334
1416,Rockland,Rockland_1103722,1,0.447742615796,0,99.7523171888,243.384112889,,,0.345552439924,0.289356879054,-0.450346744598
1417,Rockland,Rockland_1143655,1,1.07450383899,1,99.6188006734,305.407392172,,,-0.180120775719,0.945254936482,0.202984185933
1418,Rockland,Rockland_3094481,1,0.582683730681,0,99.744577101,309.012278157,,,-0.278467012631,0.342872499383,0.0155023453189
1419,Rockland,Rockland_3166395,1,0.469103165626,0,99.7910176281,190.642303628,,,0.0160895144049,-0.599179329559,0.965347841136
1420,Rockland,Rockland_3166395,2,0.341903568276,0,99.7639273206,190.642303628,,,0.0160895144049,-0.599179329559,0.965347841136
1421,Rockland,Rockland_3773269,1,0.894227090844,0,98.1830143772,260.561129393,,,-0.975962404312,-0.120192413717,-0.967574906047
1422,Rockland,Rockland_4087509,1,0.933068813111,0,99.0421641286,230.083021645,,,-0.606291891865,-1.13831603354,-0.183560195335
1423,Rockland,Rockland_2248813,1,0.701436811124,0,99.8258480234,282.008565818,,,0.17390574079,-0.0286408979463,-0.237839181429
1424,Rockland,Rockland_1508861,1,0.369148438978,0,99.3382224888,311.884339021,,,0.104637654076,-0.081271962568,0.847919651501
1425,Rockland,Rockland_1654606,1,0.434060502695,0,99.845198243,261.837717817,,,0.00708124483214,-0.249779824928,0.302444698181
1426,Rockland,Rockland_1742775,1,0.961960149902,0,99.8413281991,329.664896182,,,-0.343184832851,0.806379690337,0.186702980557
1427,Rockland,Rockland_9006154,1,0.344718798443,0,99.5975154318,351.79240355,,,-0.507940891616,-0.179015368294,0.0287118453667
