,Id,release,dir,exists,mean_FD,max_relative_motion
119,M10936416,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10936416_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.184172615,0.517442518547
120,M10920557,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10920557_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.504058811667,1.09497041056
121,M10997836,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10997836_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0747527758333,0.229241117603
122,M10988219,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10988219_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.151832056667,0.398744529743
123,M10932717,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10932717_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.1846481725,0.6195757258
124,M10946865,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10946865_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.137870430833,0.950268856693
125,M10994956,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10994956_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0956185308333,0.319848964357
126,M10952968,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10952968_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.4118731225,0.523957526905
127,M10973286,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10973286_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.142730200833,0.283488447736
128,M10995236,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10995236_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.2462048075,0.370266998259
129,M10913013,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10913013_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.256474503333,0.523694128285
130,M10968489,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10968489_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.2387983225,1.28765598278
131,M10974886,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10974886_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.1510849025,0.461724734014
132,M10915564,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10915564_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.1900049775,0.378919094267
133,M10912828,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10912828_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.2291307725,0.346129051078
134,M10986277,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10986277_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.237771009167,0.461787884207
135,M10966987,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10966987_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.10224886,0.28670976614
136,M10977857,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10977857_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.372445886667,0.669772080636
137,M10998130,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10998130_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0817238258333,0.633265386706
138,M10969007,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10969007_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.142524984167,0.428184072567
139,M10980308,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10980308_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.141843136667,0.263519202336
140,M10947122,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10947122_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.228113724167,0.309442369433
141,M10925762,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10925762_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.3003977125,0.564899991149
142,M10992736,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10992736_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.293713335833,0.864628301642
143,M10953131,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10953131_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.105464503333,0.244922048824
144,M10933436,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10933436_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0889601416667,0.258348698468
145,M10954419,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10954419_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.257459201667,0.605661200672
146,M10905521,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10905521_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0793640966667,0.279542662218
147,M10949794,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10949794_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0516169708333,0.120122021295
148,M10944314,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10944314_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.125105525833,0.388304481045
149,M10906057,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10906057_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.268633823333,0.632926449123
150,M10990053,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10990053_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.434453281667,1.50791818412
151,M10960099,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10960099_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.460041539167,0.667458538038
152,M10965532,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10965532_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.328768396667,0.472178694987
153,M10997456,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10997456_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.2601315625,0.284810480846
154,M10977681,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10977681_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.179379615,0.865223606936
155,M10957947,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10957947_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.334923503333,0.403154920595
156,M10996558,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10996558_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0860767683333,0.377230539591
157,M10986697,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10986697_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0785584791667,0.621346489489
158,M10988939,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10988939_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.422424290833,0.524396891677
159,M10971266,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10971266_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.246296043333,0.644535033959
160,M10913030,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10913030_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.128038581667,0.287765599056
161,M10981439,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10981439_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.113213833333,0.442844668027
162,M10952189,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10952189_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.390160966667,0.317151824841
163,M10909819,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10909819_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.1872047275,0.504222847558
164,M10944495,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10944495_session_1/scan_RfMRI_std_2500_rest_RPI,False,0.0,0.0
165,M10963059,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10963059_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.1334366775,0.383559134945
166,M10998985,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10998985_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.1158691475,0.189209539929
167,M10979283,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10979283_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.145141071667,0.303162068867
168,M10927800,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10927800_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.277735914167,0.581687098017
169,M10938558,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10938558_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.109545166667,0.391685600961
170,M10927733,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10927733_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.256369176667,0.370524830477
171,M10933894,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10933894_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0969366316667,0.233587692313
172,M10970363,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10970363_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.2266920275,1.0010523313
173,M10937714,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10937714_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.153381844167,0.93006755131
174,M10953790,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10953790_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.251813154167,0.31410802282
175,M10916415,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10916415_SLB_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.123642123333,0.255682713534
176,M10913044,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0113044_session_1/scan_RfMRI_std_2500_rest,True,0.212416043333,1.42571652161
177,M10964093,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0164093_session_1/scan_RfMRI_std_2500_rest,True,0.336751274167,1.63898942339
178,M10961530,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0161530_session_1/scan_RfMRI_std_2500_rest,True,0.134226311667,0.894733837518
179,M10981960,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0181960_session_1/scan_RfMRI_std_2500_rest,True,0.0964953875,0.291877799772
180,M10964385,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0164385_session_1/scan_RfMRI_std_2500_rest,True,0.254041119167,1.12542397789
181,M10981535,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0181535_session_1/scan_RfMRI_std_2500_rest,True,0.396999748333,1.98050403938
182,M10942673,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0142673_session_1/scan_RfMRI_std_2500_rest,True,0.138934245833,0.213489133213
183,M10963508,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0163508_session_1/scan_RfMRI_std_2500_rest,True,0.177914530833,0.599830192638
184,M10986067,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0186067_session_1/scan_RfMRI_std_2500_rest,True,0.1468145,0.452670752313
185,M10950404,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0150404_session_1/scan_RfMRI_std_2500_rest,True,0.100986760833,0.142571701259
186,M10963228,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0163228_session_1/scan_RfMRI_std_2500_rest,True,0.2392895,0.795080172058
187,M10973358,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0173358_session_1/scan_RfMRI_std_2500_rest,True,0.189026085833,0.205279321901
188,M10966094,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0166094_session_1/scan_RfMRI_std_2500_rest,True,0.247170955833,0.439042822513
189,M10971391,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0171391_session_1/scan_RfMRI_std_2500_rest,True,0.133564540833,0.32634720774
