,Id,release,dir,exists,mean_FD,max_relative_motion
102,M10932850,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10932850_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0839967286667,0.23128901833
103,M10979873,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10979873_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.142292532556,0.569719387067
104,M10914232,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10914232_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.100950414778,0.583195696143
105,M10978453,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10978453_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.102935949889,0.742309221282
106,M10932995,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10932995_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0909608143333,0.531679978935
107,M10996651,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10996651_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0940600152222,0.578178112695
108,M10906780,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10906780_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0682624685556,1.22041785057
109,M10999620,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10999620_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.105607904889,0.916075853846
110,M10903645,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10903645_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.345502179,1.10535876529
111,M10964900,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10964900_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.293087915889,1.34695525167
112,M10983457,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10983457_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.122468034556,0.533442555483
113,M10982376,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10982376_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.142317894778,0.929890127918
114,M10985676,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10985676_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.147196465556,1.05098921022
115,M10998357,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10998357_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.343683371,1.8474334467
116,M10944702,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10944702_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0628370418889,0.630588376043
117,M10961200,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10961200_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.08178835,0.505078380056
118,M10915321,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10915321_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.176364037,3.04653208911
