"","iteration","subjects","effect.size","connections","method","sensitivity","specificity"
"527",1,150,0.3,8,"degree",0.84,0.98
"528",1,150,0.3,8,"mdmr",1,1
"529",1,150,0.02,10,"glm",0.304,0.952631578947368
"530",1,150,0.02,10,"degree",0.1,0.98
"531",1,150,0.02,10,"mdmr",0.3,0.98
"532",1,150,0.04,10,"glm",0.788,0.952421052631579
"533",1,150,0.04,10,"degree",0.2,0.96
"534",1,150,0.04,10,"mdmr",0.98,0.98
"535",1,150,0.06,10,"glm",0.984,0.952947368421053
"536",1,150,0.06,10,"degree",0.18,0.98
"537",1,150,0.06,10,"mdmr",1,0.96
"538",1,150,0.08,10,"glm",1,0.953157894736842
"539",1,150,0.08,10,"degree",0.32,1
"540",1,150,0.08,10,"mdmr",1,0.94
"541",1,150,0.1,10,"glm",1,0.953052631578947
"542",1,150,0.1,10,"degree",0.48,0.98
"543",1,150,0.1,10,"mdmr",1,0.98
"544",1,150,0.15,10,"glm",1,0.952631578947368
"545",1,150,0.15,10,"degree",0.56,0.96
"546",1,150,0.15,10,"mdmr",1,0.96
"547",1,150,0.2,10,"glm",1,0.952736842105263
"548",1,150,0.2,10,"degree",0.78,0.96
"549",1,150,0.2,10,"mdmr",1,0.96
"550",1,150,0.3,10,"glm",1,0.952736842105263
"551",1,150,0.3,10,"degree",0.74,0.98
"552",1,150,0.3,10,"mdmr",1,0.96
"553",1,150,0.02,14,"glm",0.28,0.95258064516129
"554",1,150,0.02,14,"degree",0.04,0.98
"555",1,150,0.02,14,"mdmr",0.44,0.96
"556",1,150,0.04,14,"glm",0.815714285714286,0.953010752688172
"557",1,150,0.04,14,"degree",0.12,0.96
"558",1,150,0.04,14,"mdmr",1,0.98
"559",1,150,0.06,14,"glm",0.988571428571429,0.953333333333333
"560",1,150,0.06,14,"degree",0.22,0.96
"561",1,150,0.06,14,"mdmr",1,0.98
"562",1,150,0.08,14,"glm",1,0.953118279569892
"563",1,150,0.08,14,"degree",0.28,0.98
"564",1,150,0.08,14,"mdmr",1,0.96
"565",1,150,0.1,14,"glm",1,0.951935483870968
"566",1,150,0.1,14,"degree",0.46,0.94
"567",1,150,0.1,14,"mdmr",1,0.98
"568",1,150,0.15,14,"glm",1,0.952903225806452
"569",1,150,0.15,14,"degree",0.7,0.94
"570",1,150,0.15,14,"mdmr",1,0.94
"571",1,150,0.2,14,"glm",1,0.952903225806452
"572",1,150,0.2,14,"degree",0.8,0.94
"573",1,150,0.2,14,"mdmr",1,0.98
"574",1,150,0.3,14,"glm",1,0.953333333333333
"575",1,150,0.3,14,"degree",0.86,0.94
"576",1,150,0.3,14,"mdmr",1,0.96
"577",1,200,0.02,2,"glm",0.37,0.94989898989899
"578",1,200,0.02,2,"degree",0.04,0.94
"579",1,200,0.02,2,"mdmr",0.08,0.96
"580",1,200,0.04,2,"glm",0.91,0.949090909090909
"581",1,200,0.04,2,"degree",0.06,0.96
"582",1,200,0.04,2,"mdmr",0.42,1
"583",1,200,0.06,2,"glm",1,0.949191919191919
"584",1,200,0.06,2,"degree",0.02,0.94
"585",1,200,0.06,2,"mdmr",0.84,0.96
"586",1,200,0.08,2,"glm",1,0.948989898989899
"587",1,200,0.08,2,"degree",0.1,0.98
"588",1,200,0.08,2,"mdmr",1,0.98
"589",1,200,0.1,2,"glm",1,0.949191919191919
"590",1,200,0.1,2,"degree",0.12,0.96
"591",1,200,0.1,2,"mdmr",1,0.96
"592",1,200,0.15,2,"glm",1,0.948787878787879
"593",1,200,0.15,2,"degree",0.38,0.94
"594",1,200,0.15,2,"mdmr",1,0.98
"595",1,200,0.2,2,"glm",1,0.948787878787879
"596",1,200,0.2,2,"degree",0.54,0.96
"597",1,200,0.2,2,"mdmr",1,0.96
"598",1,200,0.3,2,"glm",1,0.94949494949495
"599",1,200,0.3,2,"degree",0.5,0.96
"600",1,200,0.3,2,"mdmr",1,0.98
"601",1,200,0.02,4,"glm",0.31,0.948979591836735
"602",1,200,0.02,4,"degree",0.04,0.98
"603",1,200,0.02,4,"mdmr",0.16,0.98
"604",1,200,0.04,4,"glm",0.89,0.949285714285714
"605",1,200,0.04,4,"degree",0.06,0.96
"606",1,200,0.04,4,"mdmr",0.62,0.94
"607",1,200,0.06,4,"glm",1,0.948775510204082
"608",1,200,0.06,4,"degree",0.16,0.98
"609",1,200,0.06,4,"mdmr",1,0.96
"610",1,200,0.08,4,"glm",1,0.948571428571429
"611",1,200,0.08,4,"degree",0.24,0.98
"612",1,200,0.08,4,"mdmr",1,0.96
"613",1,200,0.1,4,"glm",1,0.948469387755102
"614",1,200,0.1,4,"degree",0.14,0.96
"615",1,200,0.1,4,"mdmr",1,0.96
"616",1,200,0.15,4,"glm",1,0.948877551020408
"617",1,200,0.15,4,"degree",0.48,0.96
"618",1,200,0.15,4,"mdmr",1,0.96
"619",1,200,0.2,4,"glm",1,0.948979591836735
"620",1,200,0.2,4,"degree",0.5,0.96
"621",1,200,0.2,4,"mdmr",1,0.98
"622",1,200,0.3,4,"glm",1,0.948775510204082
"623",1,200,0.3,4,"degree",0.64,0.94
"624",1,200,0.3,4,"mdmr",1,0.98
"625",1,200,0.02,6,"glm",0.343333333333333,0.948865979381443
"626",1,200,0.02,6,"degree",0,0.94
"627",1,200,0.02,6,"mdmr",0.26,0.98
"628",1,200,0.04,6,"glm",0.923333333333333,0.948453608247423
"629",1,200,0.04,6,"degree",0.08,0.98
"630",1,200,0.04,6,"mdmr",0.94,0.96
"631",1,200,0.06,6,"glm",1,0.948762886597938
"632",1,200,0.06,6,"degree",0.26,0.96
"633",1,200,0.06,6,"mdmr",1,0.98
"634",1,200,0.08,6,"glm",1,0.948247422680412
"635",1,200,0.08,6,"degree",0.28,0.96
"636",1,200,0.08,6,"mdmr",1,0.96
"637",1,200,0.1,6,"glm",1,0.948969072164948
"638",1,200,0.1,6,"degree",0.5,1
"639",1,200,0.1,6,"mdmr",1,0.94
"640",1,200,0.15,6,"glm",1,0.948969072164948
"641",1,200,0.15,6,"degree",0.54,0.98
"642",1,200,0.15,6,"mdmr",1,0.98
"643",1,200,0.2,6,"glm",1,0.948247422680412
"644",1,200,0.2,6,"degree",0.56,0.96
"645",1,200,0.2,6,"mdmr",1,0.94
"646",1,200,0.3,6,"glm",1,0.948762886597938
"647",1,200,0.3,6,"degree",0.66,0.98
"648",1,200,0.3,6,"mdmr",1,0.98
"649",1,200,0.02,8,"glm",0.37,0.948229166666667
"650",1,200,0.02,8,"degree",0.08,1
"651",1,200,0.02,8,"mdmr",0.36,0.96
"652",1,200,0.04,8,"glm",0.89,0.948645833333333
"653",1,200,0.04,8,"degree",0.12,0.98
"654",1,200,0.04,8,"mdmr",0.98,0.96
"655",1,200,0.06,8,"glm",0.995,0.948645833333333
"656",1,200,0.06,8,"degree",0.28,0.98
"657",1,200,0.06,8,"mdmr",1,1
"658",1,200,0.08,8,"glm",1,0.949166666666667
"659",1,200,0.08,8,"degree",0.46,0.98
"660",1,200,0.08,8,"mdmr",1,0.98
"661",1,200,0.1,8,"glm",1,0.94875
"662",1,200,0.1,8,"degree",0.38,0.94
"663",1,200,0.1,8,"mdmr",1,0.94
"664",1,200,0.15,8,"glm",1,0.94875
"665",1,200,0.15,8,"degree",0.52,0.94
"666",1,200,0.15,8,"mdmr",1,0.98
"667",1,200,0.2,8,"glm",1,0.9484375
"668",1,200,0.2,8,"degree",0.66,0.96
"669",1,200,0.2,8,"mdmr",1,0.96
"670",1,200,0.3,8,"glm",1,0.947916666666667
"671",1,200,0.3,8,"degree",0.62,0.98
"672",1,200,0.3,8,"mdmr",1,0.96
"673",1,200,0.02,10,"glm",0.368,0.948421052631579
"674",1,200,0.02,10,"degree",0.06,0.98
"675",1,200,0.02,10,"mdmr",0.46,0.96
"676",1,200,0.04,10,"glm",0.89,0.948842105263158
"677",1,200,0.04,10,"degree",0.08,0.96
"678",1,200,0.04,10,"mdmr",1,0.96
"679",1,200,0.06,10,"glm",1,0.948736842105263
"680",1,200,0.06,10,"degree",0.28,0.96
"681",1,200,0.06,10,"mdmr",1,0.96
"682",1,200,0.08,10,"glm",1,0.948631578947368
"683",1,200,0.08,10,"degree",0.54,0.98
"684",1,200,0.08,10,"mdmr",1,0.98
"685",1,200,0.1,10,"glm",1,0.949052631578947
"686",1,200,0.1,10,"degree",0.48,1
"687",1,200,0.1,10,"mdmr",1,0.94
"688",1,200,0.15,10,"glm",1,0.948842105263158
"689",1,200,0.15,10,"degree",0.56,0.96
"690",1,200,0.15,10,"mdmr",1,0.94
"691",1,200,0.2,10,"glm",1,0.948421052631579
"692",1,200,0.2,10,"degree",0.76,0.98
"693",1,200,0.2,10,"mdmr",1,0.96
"694",1,200,0.3,10,"glm",1,0.948631578947368
"695",1,200,0.3,10,"degree",0.74,0.98
"696",1,200,0.3,10,"mdmr",1,0.98
"697",1,200,0.02,14,"glm",0.374285714285714,0.948387096774194
"698",1,200,0.02,14,"degree",0.1,1
"699",1,200,0.02,14,"mdmr",0.7,1
"700",1,200,0.04,14,"glm",0.891428571428571,0.949139784946237
"701",1,200,0.04,14,"degree",0.16,0.96
"702",1,200,0.04,14,"mdmr",1,0.96
"703",1,200,0.06,14,"glm",0.998571428571429,0.949247311827957
"704",1,200,0.06,14,"degree",0.28,0.98
"705",1,200,0.06,14,"mdmr",1,0.98
"706",1,200,0.08,14,"glm",1,0.948387096774194
"707",1,200,0.08,14,"degree",0.52,1
"708",1,200,0.08,14,"mdmr",1,0.94
"709",1,200,0.1,14,"glm",1,0.948279569892473
"710",1,200,0.1,14,"degree",0.54,0.98
"711",1,200,0.1,14,"mdmr",1,0.96
"712",1,200,0.15,14,"glm",1,0.948602150537634
"713",1,200,0.15,14,"degree",0.72,1
"714",1,200,0.15,14,"mdmr",1,0.96
"715",1,200,0.2,14,"glm",1,0.94752688172043
"716",1,200,0.2,14,"degree",0.86,0.96
"717",1,200,0.2,14,"mdmr",1,0.98
"718",1,200,0.3,14,"glm",1,0.948709677419355
"719",1,200,0.3,14,"degree",0.86,0.96
"720",1,200,0.3,14,"mdmr",1,0.98
"721",1,250,0.02,2,"glm",0.43,0.946666666666667
"722",1,250,0.02,2,"degree",0.04,0.96
"723",1,250,0.02,2,"mdmr",0.14,0.98
"724",1,250,0.04,2,"glm",0.95,0.947070707070707
"725",1,250,0.04,2,"degree",0.06,0.96
"726",1,250,0.04,2,"mdmr",0.62,0.96
"727",1,250,0.06,2,"glm",1,0.946868686868687
"728",1,250,0.06,2,"degree",0.12,0.98
"729",1,250,0.06,2,"mdmr",0.98,0.94
"730",1,250,0.08,2,"glm",1,0.946868686868687
"731",1,250,0.08,2,"degree",0.14,0.98
"732",1,250,0.08,2,"mdmr",1,0.98
"733",1,250,0.1,2,"glm",1,0.946969696969697
"734",1,250,0.1,2,"degree",0.26,0.94
"735",1,250,0.1,2,"mdmr",1,0.94
"736",1,250,0.15,2,"glm",1,0.947070707070707
"737",1,250,0.15,2,"degree",0.36,0.96
"738",1,250,0.15,2,"mdmr",1,0.94
"739",1,250,0.2,2,"glm",1,0.946969696969697
"740",1,250,0.2,2,"degree",0.52,0.96
"741",1,250,0.2,2,"mdmr",1,0.98
"742",1,250,0.3,2,"glm",1,0.946666666666667
"743",1,250,0.3,2,"degree",0.48,0.94
"744",1,250,0.3,2,"mdmr",1,0.96
"745",1,250,0.02,4,"glm",0.435,0.946632653061224
"746",1,250,0.02,4,"degree",0.04,0.94
"747",1,250,0.02,4,"mdmr",0.26,0.94
"748",1,250,0.04,4,"glm",0.94,0.947448979591837
"749",1,250,0.04,4,"degree",0.04,0.94
"750",1,250,0.04,4,"mdmr",0.88,0.96
"751",1,250,0.06,4,"glm",1,0.946632653061224
"752",1,250,0.06,4,"degree",0.24,0.96
"753",1,250,0.06,4,"mdmr",1,0.94
"754",1,250,0.08,4,"glm",1,0.946938775510204
"755",1,250,0.08,4,"degree",0.26,0.96
"756",1,250,0.08,4,"mdmr",1,0.98
"757",1,250,0.1,4,"glm",1,0.946530612244898
"758",1,250,0.1,4,"degree",0.34,0.98
"759",1,250,0.1,4,"mdmr",1,0.94
"760",1,250,0.15,4,"glm",1,0.947244897959184
"761",1,250,0.15,4,"degree",0.58,0.96
"762",1,250,0.15,4,"mdmr",1,0.98
"763",1,250,0.2,4,"glm",1,0.947551020408163
"764",1,250,0.2,4,"degree",0.56,0.98
"765",1,250,0.2,4,"mdmr",1,0.98
"766",1,250,0.3,4,"glm",1,0.946734693877551
"767",1,250,0.3,4,"degree",0.56,0.94
"768",1,250,0.3,4,"mdmr",1,0.94
"769",1,250,0.02,6,"glm",0.453333333333333,0.946907216494845
"770",1,250,0.02,6,"degree",0.04,1
"771",1,250,0.02,6,"mdmr",0.48,0.98
"772",1,250,0.04,6,"glm",0.936666666666667,0.947525773195876
"773",1,250,0.04,6,"degree",0.1,0.92
"774",1,250,0.04,6,"mdmr",0.98,0.96
"775",1,250,0.06,6,"glm",1,0.94680412371134
"776",1,250,0.06,6,"degree",0.22,0.96
"777",1,250,0.06,6,"mdmr",1,0.96
"778",1,250,0.08,6,"glm",1,0.947010309278351
"779",1,250,0.08,6,"degree",0.34,0.98
"780",1,250,0.08,6,"mdmr",1,0.98
"781",1,250,0.1,6,"glm",1,0.946907216494845
"782",1,250,0.1,6,"degree",0.46,0.98
"783",1,250,0.1,6,"mdmr",1,0.96
"784",1,250,0.15,6,"glm",1,0.946494845360825
"785",1,250,0.15,6,"degree",0.56,0.96
"786",1,250,0.15,6,"mdmr",1,0.94
"787",1,250,0.2,6,"glm",1,0.946701030927835
"788",1,250,0.2,6,"degree",0.72,0.94
"789",1,250,0.2,6,"mdmr",1,0.96
"790",1,250,0.3,6,"glm",1,0.94639175257732
"791",1,250,0.3,6,"degree",0.7,0.94
"792",1,250,0.3,6,"mdmr",1,0.98
"793",1,250,0.02,8,"glm",0.3975,0.946666666666667
"794",1,250,0.02,8,"degree",0.04,0.96
"795",1,250,0.02,8,"mdmr",0.56,0.96
"796",1,250,0.04,8,"glm",0.9375,0.947604166666667
"797",1,250,0.04,8,"degree",0.12,0.92
"798",1,250,0.04,8,"mdmr",1,0.98
"799",1,250,0.06,8,"glm",1,0.947395833333333
"800",1,250,0.06,8,"degree",0.3,0.98
"801",1,250,0.06,8,"mdmr",1,0.92
"802",1,250,0.08,8,"glm",1,0.948333333333333
"803",1,250,0.08,8,"degree",0.4,0.98
"804",1,250,0.08,8,"mdmr",1,0.96
"805",1,250,0.1,8,"glm",1,0.9475
"806",1,250,0.1,8,"degree",0.32,0.98
"807",1,250,0.1,8,"mdmr",1,0.96
"808",1,250,0.15,8,"glm",1,0.946979166666667
"809",1,250,0.15,8,"degree",0.7,1
"810",1,250,0.15,8,"mdmr",1,0.98
"811",1,250,0.2,8,"glm",1,0.946979166666667
"812",1,250,0.2,8,"degree",0.7,0.98
"813",1,250,0.2,8,"mdmr",1,0.98
"814",1,250,0.3,8,"glm",1,0.946666666666667
"815",1,250,0.3,8,"degree",0.76,0.96
"816",1,250,0.3,8,"mdmr",1,0.98
"817",1,250,0.02,10,"glm",0.46,0.948421052631579
"818",1,250,0.02,10,"degree",0.08,1
"819",1,250,0.02,10,"mdmr",0.62,0.96
"820",1,250,0.04,10,"glm",0.926,0.947789473684211
"821",1,250,0.04,10,"degree",0.2,0.96
"822",1,250,0.04,10,"mdmr",1,1
"823",1,250,0.06,10,"glm",1,0.946947368421053
"824",1,250,0.06,10,"degree",0.42,0.96
"825",1,250,0.06,10,"mdmr",1,0.96
"826",1,250,0.08,10,"glm",1,0.947052631578947
"827",1,250,0.08,10,"degree",0.42,0.94
"828",1,250,0.08,10,"mdmr",1,0.94
"829",1,250,0.1,10,"glm",1,0.946526315789474
"830",1,250,0.1,10,"degree",0.52,1
"831",1,250,0.1,10,"mdmr",1,0.94
"832",1,250,0.15,10,"glm",1,0.946105263157895
"833",1,250,0.15,10,"degree",0.66,0.94
"834",1,250,0.15,10,"mdmr",1,0.98
"835",1,250,0.2,10,"glm",1,0.947052631578947
"836",1,250,0.2,10,"degree",0.8,0.96
"837",1,250,0.2,10,"mdmr",1,1
"838",1,250,0.3,10,"glm",1,0.948105263157895
"839",1,250,0.3,10,"degree",0.84,0.98
"840",1,250,0.3,10,"mdmr",1,0.98
"841",1,250,0.02,14,"glm",0.428571428571429,0.947204301075269
"842",1,250,0.02,14,"degree",0.12,1
"843",1,250,0.02,14,"mdmr",0.92,0.94
"844",1,250,0.04,14,"glm",0.938571428571429,0.946989247311828
"845",1,250,0.04,14,"degree",0.24,0.96
"846",1,250,0.04,14,"mdmr",1,0.96
"847",1,250,0.06,14,"glm",1,0.947311827956989
"848",1,250,0.06,14,"degree",0.32,1
"849",1,250,0.06,14,"mdmr",1,0.94
"850",1,250,0.08,14,"glm",1,0.94752688172043
"851",1,250,0.08,14,"degree",0.4,0.96
"852",1,250,0.08,14,"mdmr",1,0.92
"853",1,250,0.1,14,"glm",1,0.949032258064516
"854",1,250,0.1,14,"degree",0.56,1
"855",1,250,0.1,14,"mdmr",1,0.98
"856",1,250,0.15,14,"glm",1,0.94741935483871
"857",1,250,0.15,14,"degree",0.72,0.94
"858",1,250,0.15,14,"mdmr",1,0.96
"859",1,250,0.2,14,"glm",1,0.947096774193548
"860",1,250,0.2,14,"degree",0.7,0.92
"861",1,250,0.2,14,"mdmr",1,0.98
"862",1,250,0.3,14,"glm",1,0.94752688172043
"863",1,250,0.3,14,"degree",0.82,0.98
"864",1,250,0.3,14,"mdmr",1,0.92
"865",1,300,0.02,2,"glm",0.53,0.952828282828283
"866",1,300,0.02,2,"degree",0.04,0.98
"867",1,300,0.02,2,"mdmr",0.1,0.96
"868",1,300,0.04,2,"glm",0.98,0.952323232323232
"869",1,300,0.04,2,"degree",0.1,1
"870",1,300,0.04,2,"mdmr",0.64,0.92
"871",1,300,0.06,2,"glm",1,0.952929292929293
"872",1,300,0.06,2,"degree",0.04,0.96
"873",1,300,0.06,2,"mdmr",0.96,0.96
"874",1,300,0.08,2,"glm",1,0.952929292929293
"875",1,300,0.08,2,"degree",0.18,0.98
"876",1,300,0.08,2,"mdmr",1,0.98
"877",1,300,0.1,2,"glm",1,0.952424242424242
"878",1,300,0.1,2,"degree",0.24,1
"879",1,300,0.1,2,"mdmr",1,0.96
"880",1,300,0.15,2,"glm",1,0.952222222222222
"881",1,300,0.15,2,"degree",0.28,0.98
"882",1,300,0.15,2,"mdmr",1,0.96
"883",1,300,0.2,2,"glm",1,0.952424242424242
"884",1,300,0.2,2,"degree",0.54,0.96
"885",1,300,0.2,2,"mdmr",1,0.98
"886",1,300,0.3,2,"glm",1,0.952424242424242
"887",1,300,0.3,2,"degree",0.52,0.96
"888",1,300,0.3,2,"mdmr",1,0.88
"889",1,300,0.02,4,"glm",0.515,0.95265306122449
"890",1,300,0.02,4,"degree",0,0.94
"891",1,300,0.02,4,"mdmr",0.26,0.98
"892",1,300,0.04,4,"glm",0.95,0.952959183673469
"893",1,300,0.04,4,"degree",0.14,0.98
"894",1,300,0.04,4,"mdmr",0.9,0.96
"895",1,300,0.06,4,"glm",1,0.95265306122449
"896",1,300,0.06,4,"degree",0.14,0.98
"897",1,300,0.06,4,"mdmr",1,0.94
"898",1,300,0.08,4,"glm",1,0.952142857142857
"899",1,300,0.08,4,"degree",0.28,0.98
"900",1,300,0.08,4,"mdmr",1,0.96
"901",1,300,0.1,4,"glm",1,0.953061224489796
"902",1,300,0.1,4,"degree",0.3,0.94
"903",1,300,0.1,4,"mdmr",1,0.94
"904",1,300,0.15,4,"glm",1,0.952244897959184
"905",1,300,0.15,4,"degree",0.52,0.98
"906",1,300,0.15,4,"mdmr",1,0.94
"907",1,300,0.2,4,"glm",1,0.952040816326531
"908",1,300,0.2,4,"degree",0.6,1
"909",1,300,0.2,4,"mdmr",1,0.92
"910",1,300,0.3,4,"glm",1,0.95234693877551
"911",1,300,0.3,4,"degree",0.72,1
"912",1,300,0.3,4,"mdmr",1,0.96
"913",1,300,0.02,6,"glm",0.486666666666667,0.951649484536082
"914",1,300,0.02,6,"degree",0.08,0.96
"915",1,300,0.02,6,"mdmr",0.38,0.94
"916",1,300,0.04,6,"glm",0.973333333333333,0.952783505154639
"917",1,300,0.04,6,"degree",0.18,0.98
"918",1,300,0.04,6,"mdmr",1,0.94
"919",1,300,0.06,6,"glm",1,0.952680412371134
"920",1,300,0.06,6,"degree",0.26,0.98
"921",1,300,0.06,6,"mdmr",1,0.94
"922",1,300,0.08,6,"glm",1,0.952783505154639
"923",1,300,0.08,6,"degree",0.4,1
"924",1,300,0.08,6,"mdmr",1,1
"925",1,300,0.1,6,"glm",1,0.95340206185567
"926",1,300,0.1,6,"degree",0.5,0.96
"927",1,300,0.1,6,"mdmr",1,0.96
"928",1,300,0.15,6,"glm",1,0.952577319587629
"929",1,300,0.15,6,"degree",0.66,0.96
"930",1,300,0.15,6,"mdmr",1,0.94
"931",1,300,0.2,6,"glm",1,0.952474226804124
"932",1,300,0.2,6,"degree",0.62,0.96
"933",1,300,0.2,6,"mdmr",1,0.96
"934",1,300,0.3,6,"glm",1,0.952164948453608
"935",1,300,0.3,6,"degree",0.72,0.96
"936",1,300,0.3,6,"mdmr",1,0.98
"937",1,300,0.02,8,"glm",0.515,0.952395833333333
"938",1,300,0.02,8,"degree",0.04,0.98
"939",1,300,0.02,8,"mdmr",0.66,0.94
"940",1,300,0.04,8,"glm",0.975,0.9528125
"941",1,300,0.04,8,"degree",0.14,0.96
"942",1,300,0.04,8,"mdmr",1,0.92
"943",1,300,0.06,8,"glm",1,0.9525
"944",1,300,0.06,8,"degree",0.3,0.96
"945",1,300,0.06,8,"mdmr",1,0.96
"946",1,300,0.08,8,"glm",1,0.9521875
"947",1,300,0.08,8,"degree",0.48,0.98
"948",1,300,0.08,8,"mdmr",1,0.96
"949",1,300,0.1,8,"glm",1,0.952083333333333
"950",1,300,0.1,8,"degree",0.56,0.96
"951",1,300,0.1,8,"mdmr",1,0.94
"952",1,300,0.15,8,"glm",1,0.951979166666667
"953",1,300,0.15,8,"degree",0.72,1
"954",1,300,0.15,8,"mdmr",1,0.94
"955",1,300,0.2,8,"glm",1,0.953333333333333
"956",1,300,0.2,8,"degree",0.72,0.98
"957",1,300,0.2,8,"mdmr",1,0.92
"958",1,300,0.3,8,"glm",1,0.952604166666667
"959",1,300,0.3,8,"degree",0.76,0.98
"960",1,300,0.3,8,"mdmr",1,0.92
"961",1,300,0.02,10,"glm",0.49,0.951684210526316
"962",1,300,0.02,10,"degree",0.08,0.98
"963",1,300,0.02,10,"mdmr",0.68,0.96
"964",1,300,0.04,10,"glm",0.974,0.952842105263158
"965",1,300,0.04,10,"degree",0.18,0.96
"966",1,300,0.04,10,"mdmr",1,0.96
"967",1,300,0.06,10,"glm",1,0.953684210526316
"968",1,300,0.06,10,"degree",0.32,0.96
"969",1,300,0.06,10,"mdmr",1,0.96
"970",1,300,0.08,10,"glm",1,0.952105263157895
"971",1,300,0.08,10,"degree",0.5,0.98
"972",1,300,0.08,10,"mdmr",1,1
"973",1,300,0.1,10,"glm",1,0.952315789473684
"974",1,300,0.1,10,"degree",0.54,0.96
"975",1,300,0.1,10,"mdmr",1,0.98
"976",1,300,0.15,10,"glm",1,0.952631578947368
"977",1,300,0.15,10,"degree",0.76,0.98
"978",1,300,0.15,10,"mdmr",1,0.96
"979",1,300,0.2,10,"glm",1,0.952947368421053
"980",1,300,0.2,10,"degree",0.78,0.96
"981",1,300,0.2,10,"mdmr",1,0.92
"982",1,300,0.3,10,"glm",1,0.952
"983",1,300,0.3,10,"degree",0.82,0.98
"984",1,300,0.3,10,"mdmr",1,0.94
"985",1,300,0.02,14,"glm",0.528571428571429,0.953118279569892
"986",1,300,0.02,14,"degree",0.08,0.98
"987",1,300,0.02,14,"mdmr",0.94,0.94
"988",1,300,0.04,14,"glm",0.978571428571429,0.952258064516129
"989",1,300,0.04,14,"degree",0.26,0.96
"990",1,300,0.04,14,"mdmr",1,0.98
"991",1,300,0.06,14,"glm",1,0.95258064516129
"992",1,300,0.06,14,"degree",0.36,0.98
"993",1,300,0.06,14,"mdmr",1,0.92
"994",1,300,0.08,14,"glm",1,0.952365591397849
"995",1,300,0.08,14,"degree",0.54,0.94
"996",1,300,0.08,14,"mdmr",1,0.96
"997",1,300,0.1,14,"glm",1,0.953333333333333
"998",1,300,0.1,14,"degree",0.62,0.98
"999",1,300,0.1,14,"mdmr",1,0.94
"1000",1,300,0.15,14,"glm",1,0.951612903225806
"1001",1,300,0.15,14,"degree",0.78,0.98
"1002",1,300,0.15,14,"mdmr",1,0.96
"1003",1,300,0.2,14,"glm",1,0.952795698924731
"1004",1,300,0.2,14,"degree",0.8,0.94
"1005",1,300,0.2,14,"mdmr",1,0.94
"1006",1,300,0.3,14,"glm",1,0.952258064516129
"1007",1,300,0.3,14,"degree",0.68,0.98
"1008",1,300,0.3,14,"mdmr",1,0.94
"1009",2,24,0.02,2,"glm",0.07,0.946969696969697
"1010",2,24,0.02,2,"degree",0.12,0.9
"1011",2,24,0.02,2,"mdmr",0.08,0.98
"1012",2,24,0.04,2,"glm",0.22,0.947373737373737
"1013",2,24,0.04,2,"degree",0.06,0.86
"1014",2,24,0.04,2,"mdmr",0.12,0.96
"1015",2,24,0.06,2,"glm",0.38,0.947575757575758
"1016",2,24,0.06,2,"degree",0.06,0.88
"1017",2,24,0.06,2,"mdmr",0.18,0.98
"1018",2,24,0.08,2,"glm",0.53,0.946767676767677
"1019",2,24,0.08,2,"degree",0.08,0.86
"1020",2,24,0.08,2,"mdmr",0.24,1
"1021",2,24,0.1,2,"glm",0.77,0.947171717171717
"1022",2,24,0.1,2,"degree",0.1,0.86
"1023",2,24,0.1,2,"mdmr",0.32,0.96
"1024",2,24,0.15,2,"glm",0.98,0.947272727272727
"1025",2,24,0.15,2,"degree",0.14,0.9
"1026",2,24,0.15,2,"mdmr",0.66,0.98
"1027",2,24,0.2,2,"glm",1,0.947171717171717
"1028",2,24,0.2,2,"degree",0.12,0.9
"1029",2,24,0.2,2,"mdmr",0.98,0.96
"1030",2,24,0.3,2,"glm",1,0.947070707070707
"1031",2,24,0.3,2,"degree",0.28,0.9
"1032",2,24,0.3,2,"mdmr",1,0.96
"1033",2,24,0.02,4,"glm",0.09,0.94734693877551
"1034",2,24,0.02,4,"degree",0.12,0.92
"1035",2,24,0.02,4,"mdmr",0.1,0.96
"1036",2,24,0.04,4,"glm",0.19,0.947142857142857
"1037",2,24,0.04,4,"degree",0.08,0.9
"1038",2,24,0.04,4,"mdmr",0.16,0.96
"1039",2,24,0.06,4,"glm",0.355,0.94734693877551
"1040",2,24,0.06,4,"degree",0.1,0.88
"1041",2,24,0.06,4,"mdmr",0.2,0.98
"1042",2,24,0.08,4,"glm",0.615,0.94765306122449
"1043",2,24,0.08,4,"degree",0.16,0.92
"1044",2,24,0.08,4,"mdmr",0.36,0.94
"1045",2,24,0.1,4,"glm",0.79,0.94734693877551
"1046",2,24,0.1,4,"degree",0.14,0.9
"1047",2,24,0.1,4,"mdmr",0.68,0.96
"1048",2,24,0.15,4,"glm",0.97,0.946938775510204
"1049",2,24,0.15,4,"degree",0.12,0.9
"1050",2,24,0.15,4,"mdmr",0.98,0.92
"1051",2,24,0.2,4,"glm",1,0.947142857142857
"1052",2,24,0.2,4,"degree",0.18,0.9
"1053",2,24,0.2,4,"mdmr",1,0.98
"1054",2,24,0.3,4,"glm",1,0.947244897959184
"1055",2,24,0.3,4,"degree",0.32,0.92
"1056",2,24,0.3,4,"mdmr",1,0.96
"1057",2,24,0.02,6,"glm",0.09,0.946907216494845
"1058",2,24,0.02,6,"degree",0.1,0.9
"1059",2,24,0.02,6,"mdmr",0.14,0.98
"1060",2,24,0.04,6,"glm",0.173333333333333,0.947422680412371
